source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fuel_transactions_raw,FT-0007641,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93426,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007641
raw.fuel_transactions_raw,FT-0005270,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95229,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005270
raw.fuel_transactions_raw,FT-0006459,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X94887,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006459
raw.fuel_transactions_raw,FT-0004002,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95754,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004002
raw.fuel_transactions_raw,FT-0004726,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95859,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004726
raw.fuel_transactions_raw,FT-0000976,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91188,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000976
raw.fuel_transactions_raw,FT-0006099,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95579,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006099
raw.fuel_transactions_raw,FT-0007537,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X90302,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007537
raw.fuel_transactions_raw,FT-0001274,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X92289,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0001274
raw.fuel_transactions_raw,FT-0007766,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X99041,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007766
raw.fuel_transactions_raw,FT-0003749,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91003,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003749
raw.fuel_transactions_raw,FT-0005859,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95854,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005859
raw.fuel_transactions_raw,FT-0002317,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91486,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0002317
raw.fuel_transactions_raw,FT-0000508,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95090,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000508
raw.fuel_transactions_raw,FT-0007333,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93913,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007333
raw.fuel_transactions_raw,FT-0006263,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93089,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006263
raw.fuel_transactions_raw,FT-0004899,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X92816,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004899
raw.fuel_transactions_raw,FT-0000528,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X97324,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000528
raw.fuel_transactions_raw,FT-0007231,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X92238,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007231
raw.fuel_transactions_raw,FT-0003152,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X96289,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003152
raw.fuel_transactions_raw,FT-0000556,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",0.39,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000556
raw.fuel_transactions_raw,FT-0000559,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",126.85,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000559
raw.fuel_transactions_raw,FT-0000562,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",1.2,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000562
raw.fuel_transactions_raw,FT-0000570,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",170.07,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000570
raw.fuel_transactions_raw,FT-0000571,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",1.92,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000571
raw.fuel_transactions_raw,FT-0000607,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",0,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000607
raw.fuel_transactions_raw,FT-0000610,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",1.77,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000610
raw.fuel_transactions_raw,FT-0000616,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",107.27,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000616
raw.fuel_transactions_raw,FT-0000634,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",0.54,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000634
raw.fuel_transactions_raw,FT-0000635,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",1.23,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000635
raw.fuel_transactions_raw,FT-0000655,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",126.96,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000655
raw.fuel_transactions_raw,FT-0000656,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",0.31,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000656
raw.fuel_transactions_raw,FT-0000660,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",136.89,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000660
raw.fuel_transactions_raw,FT-0000661,Suspicious MPG,Range Validation,Medium,"MPG value is zero, very low, very high, or not parseable",111.13,Recalculate MPG after standardizing distance and fuel quantity units. Treat electric records separately.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Suspicious MPG | raw.fuel_transactions_raw | FT-0000661
